b0,b0_se,b1,b1_se,sigma,log_sigma_se,n,loglik,country,yrs,yr_min,yr_max,Species,Drug,year_ref
-0.5586572834959658,0.09644810705462564,0.29990774351022176,0.028907590738236857,2.715697483245484,0.018861926691275913,1612,-3810.499083114377,Russia,8,2012,2019,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-3.2178275851041733,0.3635013962965688,0.08264452237318179,0.08665925825683861,1.0977807206873236,0.08136658217320612,87,-134.17147519753675,Slovenia,5,2020,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-2.145772656649082,0.06863274190175994,0.23510146398830462,0.019670371271000773,2.4888360075766864,0.020564457930390863,1341,-3072.272395233714,South Africa,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-2.8959723744849786,0.030708870383732115,0.04287495235386171,0.008523810386010827,1.513562734717327,0.014196245192263831,2792,-5144.618151980931,Spain,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-3.356506262342125,0.05754517619403859,0.03661153021488528,0.013273600365305277,0.9388348543228915,0.042677064182257064,327,-1146.2241885033518,Sweden,11,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-3.373410716643066,0.11628825625597301,0.023167864453253948,0.031176252738421992,0.9465429808114412,0.04924379681934827,247,-1036.0655566141281,Switzerland,7,2018,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-2.702195775219571,0.04861155361544333,0.08740746616121048,0.013658954817118683,1.8205026372539368,0.019072137093659958,1478,-2984.71732822791,Taiwan,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-1.9249145055616992,0.08021000492140783,0.13328396796361028,0.022647138581693187,3.0549173180710625,0.01985166493291817,1512,-3694.258587545767,Thailand,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-1.8672527755132273,0.06851384365878319,0.2288586031640801,0.019432735939805944,2.629611037898753,0.018998255738573448,1581,-3690.5374916397186,Turkey,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-1.381502536190338,0.43823576008935405,1.1158807268442241,0.1302263438806683,4.69043475196629,0.04595865814463675,420,-974.0379401934042,Ukraine,7,2018,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-3.1412144133245175,0.0015443661760948459,0.07483337396143899,,1.1892046498340554,0.0025783517973414823,1180,-10996.57632564478,United Kingdom,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
-2.9556707165192377,,0.060497077340967285,0.007866778314028655,1.2787297561203117,,976,-2622.671745132592,Venezuela,13,2012,2024,Klebsiella pneumoniae,Ceftazidime avibactam,2018
1.1649891909695183,0.04255482938196542,0.054202899772293436,0.01327476344570641,1.4080458729890604,0.021818462778839063,1143,-2034.0201043352993,Argentina,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.43720693235468133,0.027010157464065987,0.01299278765641428,0.008025920840641458,1.0461284719262811,0.018156294425390667,1710,-2560.867495935466,Australia,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.042209173345838,0.13029028893819863,0.08094405862696419,0.03131705625720649,1.6253306579409883,0.04117707107732237,321,-613.7648658977328,Austria,6,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.8186515303173062,0.03257449713430648,-0.020194846533532138,0.009800640273709353,1.3828555347506264,0.016295883735444376,2043,-3601.661386923196,Belgium,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.0537893814372554,0.03966138878936191,0.010716426601305735,0.01169303041410115,1.5424715153522597,0.016945294458231258,1906,-3549.0866323233918,Brazil,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.6413164321252084,0.05905241558155753,-0.011583643086464179,0.017685875472699883,1.2900643560719613,0.0181730808597737,1660,-2815.48051768933,Canada,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.6556904080520718,0.05255693479486522,-0.0070990747436794725,0.015372735624650757,1.7630960771811108,0.021142509167598227,1187,-2370.400541845229,Chile,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9975407652890033,0.027257014147205254,-0.04848803817274104,0.007819597834110804,1.4870152815895155,0.011852088847231807,3898,-7125.002377610535,China,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.208072855326752,0.05041289249501205,-0.044211660582212826,0.014714081528381922,1.6710305070803213,0.019142307279188375,1463,-2842.2924963480236,Colombia,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.6837176807345547,0.16096389757166424,-0.013565547361135853,0.04506856820386319,1.2280104542116053,0.04823374109966071,236,-388.2625407416866,Costa Rica,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9458584582659193,0.09693849641929446,0.030537475419172986,0.027565894984809873,1.4927120734831207,0.024028378706222098,939,-1722.621977044048,Croatia,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.1498616150965921,0.04647846921943605,-0.043850674099105424,0.014136939274957102,1.7375712401037156,0.019233709754051233,1509,-2966.5984700269078,Czech Republic,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.3125018132751546,0.049496046624823035,-0.009146654438817015,0.0139684379303574,1.120222225841301,0.03166937341290878,556,-868.4537487219689,Denmark,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.6069142337258223,0.09776360427922266,-0.009575596360922877,0.029590016748263948,0.9999999919190977,0.044706271888204606,258,-379.3065635340163,Dominican Republic,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.3728397674459247,0.10054365848685207,-0.035856301642462056,0.027582556707975964,0.6627239194438188,0.055855772882526036,215,-234.03878049384832,Finland,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.5832213538049641,0.02216500174472353,-0.02795528642527224,0.0066709185365762405,1.1387071665068924,0.013099737516385358,3258,-5142.219757911391,France,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.6712267826817757,0.025081096514185938,-0.01557988483803082,0.007250974801114563,1.2449070691764244,0.0133867940906677,3067,-5097.4688098146235,Germany,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.5221894666461262,0.05748708315679859,0.08916851901766307,0.017424341864314852,1.9763823282006314,0.021579840836203772,1217,-2520.7888014606415,Greece,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.8872725423419693,0.1281439516962835,0.13058105798470057,0.03998592279160071,1.6336461794258503,0.03141705793993852,548,-1051.3800820652823,Guatemala,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.7439051088037737,0.08786631876930773,-0.03573915828842696,0.03195107538735817,1.2498650502755673,0.04425127643763786,282,-469.88088270885794,Hong Kong,6,2013,2021,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.8640679953528673,0.03955743158520024,-0.02319060192575661,0.011706077926491436,1.367152429320107,0.020448437382830604,1300,-2277.373853555626,Hungary,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.7236549592569326,0.12756256534879187,0.09726242967150152,0.03515998549640113,2.933185030042747,0.017129404248573434,2409,-5429.746698474186,India,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.5867149313915054,0.06735317626799284,-0.025239265564317975,0.020014310977040733,0.9209239629439606,0.033791169702452654,517,-713.9660419431376,Ireland,8,2013,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.6840324990713832,0.027313899212924115,0.011862676609634025,0.008205156241640397,1.0101240226246397,0.019511850754309383,1509,-2212.1754705642547,Israel,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9196944316085026,0.027390549790819656,-0.020811974587481456,0.007793214125285631,1.3648458184390275,0.013069693882822067,3195,-5587.555950828036,Italy,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.6071089877467835,0.7746158161671602,-0.09957743289552098,0.1702028578738856,2.017227292415718,0.0760552720274686,100,-208.36608282182414,Ivory Coast,5,2020,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.7466256696240287,0.043459297492018226,-0.01498018971311967,0.012625213509199993,1.2618657137856253,0.023443509153081375,997,-1669.2676836527035,Japan,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.454760445989632,0.2682034540184423,0.12641193560353645,0.06658763602156222,1.5538885699398208,0.056611385502535035,175,-325.7722218418938,Jordan,6,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.2115097260606518,0.20454091000086558,-0.018110403450079637,0.05139738998335818,1.830700397868847,0.07989076019637739,86,-173.71925777251107,Kenya,5,2013,2023,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9673954147167623,0.05272289614216912,0.04475200615232146,0.016239865756888343,1.914417334348698,0.019520971367945398,1479,-3030.4318497351205,"Korea, South",13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.2035342802615567,0.04773782504980637,-0.06780857031162103,0.014866332282698113,1.6592980209667592,0.020343616809539528,1297,-2510.665437299811,Kuwait,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.2157815977006077,0.21010479949525757,-0.016667586923477164,0.07351079620596641,1.5456157688394954,0.04587786962689116,254,-475.3319746909239,Latvia,5,2018,2022,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.7769252817508423,0.11131207944885846,-0.03969544977242781,0.03304970682424917,1.2627429905318732,0.03412415990226018,471,-789.6937577977553,Lithuania,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9663198298380857,0.06561421498012589,-0.016789278396208505,0.017678640788252046,1.6104852376488772,0.026490019259861945,796,-1508.906063932668,Malaysia,10,2013,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.364222442155155,0.04440831225983579,-0.001474250879535854,0.013679508502333144,1.9783244567457854,0.01618781857380802,2088,-4367.225168981991,Mexico,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.1762006051286624,0.1287982379644516,0.03457348983157621,0.039113808955912245,1.7934721845662192,0.029880955969347252,625,-1245.7511266279155,Morocco,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.44475185940321377,0.05063874913905421,0.03575529663900299,0.01593781574751354,1.185812310932706,0.03081749925720132,581,-938.6984585144187,Netherlands,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.003914320387587671,0.11945119644800219,0.0902955942475351,0.03050237896435107,0.7713539353445763,0.0409285207676899,375,-457.949436956236,New Zealand,6,2019,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.8531192795005527,0.15123220277342544,0.1147154327181678,0.04171593705510468,2.7712301438958016,0.0345650832042674,582,-1292.2635141664146,Nigeria,9,2013,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9542156625829247,0.15386414009963692,-0.055758194981298234,0.04249127430590979,1.5101513245332363,0.03528130151316977,442,-813.4135923157927,Panama,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.0714638530878886,0.04526811727892431,-0.051362899069138095,0.013089752809579207,1.6531903864641138,0.019536818130546196,1423,-2744.46673323488,Philippines,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.9825323083991987,0.04623733311719526,-0.0039701684397984,0.014863119516494501,1.5150993827189383,0.021287370331055412,1195,-2208.702841429187,Poland,12,2013,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.7759746378420548,0.02848789711078261,-0.019196161297402075,0.008642769843258406,1.1079494714678773,0.018512360048641405,1649,-2561.3119350649704,Portugal,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.2808929350258353,0.30475833236671684,0.13260595241258838,0.08471202137537022,1.9255418439913103,0.052140318684750116,205,-421.38041620399974,Qatar,6,2019,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.7903507112425985,0.09204812102115573,0.059859658133774474,0.02474323899217186,2.6154858370581593,0.024188954232323385,971,-2244.7165542428047,Romania,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.9372749650793886,0.08062834035450583,0.05827139323917717,0.02807541841260314,2.204837289703069,0.02076298891640004,1219,-2694.1560119544656,Russia,8,2012,2019,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.5307563549201503,0.22965551374164836,0.058420504518831406,0.05553615954475653,1.0007823873455168,0.05373495836015465,198,-288.2969378422503,Slovenia,5,2020,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.889818472841348,0.0406195797036773,-0.0003077533759753017,0.012886156754713406,1.4589857287509347,0.019664733374594918,1397,-2533.8215139359127,South Africa,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.798145683954594,0.025018605819624305,-0.011419540326815348,0.007287784946765438,1.3310542348862844,0.012235009313161764,3651,-6299.734072411033,Spain,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.4025914560941648,0.061498594985656733,-0.03251650136069154,0.01580601488243218,1.2126134316412471,0.03664780760163434,411,-673.2068676526533,Sweden,11,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.7490147210071051,0.09449390497253465,-0.027631300339003958,0.026656670593173466,1.0231550162589647,0.03606184197162194,441,-651.8499604373344,Switzerland,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.756258141283051,0.02911157398354144,0.011949389481474396,0.008462791057320949,1.0734646104096652,0.018559771498989384,1639,-2495.7723171630187,Taiwan,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.4157629443113595,0.059445189674881056,0.023545598767274377,0.017701120661334318,2.240253017058748,0.019429814554816544,1574,-3402.030603057363,Thailand,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.0107707322100408,0.04275264022350019,0.06536661514539642,0.012232925546807315,1.595510374520907,0.01879657105877415,1545,-2925.9722254965923,Turkey,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
2.940684518914878,0.3143178082539587,0.49551246984441344,0.10097961512174408,3.4070993982390645,0.04354630036599281,469,-962.9108004405775,Ukraine,7,2018,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
0.5030010278097955,0.031021750282107192,0.002066674948543845,0.009177149308542493,1.1555459734363875,0.018787001567386694,1568,-2494.5127392668933,United Kingdom,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
1.3403175028772651,0.06004492452615023,0.030410962655796816,0.017714829680991372,1.9066895381888336,0.02283792875174365,1033,-2131.3458252071387,Venezuela,13,2012,2024,Pseudomonas aeruginosa,Ceftazidime avibactam,2018
-1.6262579378757598,0.06895132596620476,-0.18542198949681138,0.022728801804063992,2.126612286769333,0.026514852644059634,1059,-2031.9842611074673,Argentina,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.27555657518704,0.030264192453901145,-0.23684253229796043,0.010546145642883087,0.9901068211520734,0.027017928964737953,1134,-1404.0489068009163,Australia,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.0799101648234513,0.03361238405460615,-0.24524124114764345,0.010975967386624869,1.1730131218295055,0.02192527647681867,1411,-2066.2452490722094,Belgium,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.4985304923237628,0.053937326256096034,-0.18168071057753116,0.018622913972226162,2.222193000717439,0.020337403990845403,1857,-3575.5517588920375,Brazil,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.921739341384499,0.14315156566850393,-0.02022556770944251,0.05343731167955738,0.7484360255860812,0.08256249059812021,180,-174.4630195385542,Cameroon,5,2020,2024,Klebsiella pneumoniae,Colistin,2019
-1.9945104411724637,0.05593578156968009,-0.2874887411822248,0.021771827178671807,1.2334636424250502,0.028155008159645237,1057,-1454.7905992590338,Canada,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.049787817322249,0.05665217096235294,-0.24855926558774022,0.0177606704798142,1.6416575574800036,0.027587833448804614,968,-1635.6364588880483,Chile,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.706051673542337,0.020910572521298396,-0.1674285968595364,0.0068481069485164395,1.129734405924442,0.013153505736882093,3680,-5528.3700095814565,China,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.002975128681914,0.034829883409404495,-0.22064032478816129,0.012052964810865291,1.1459172928986077,0.023844180373744823,1241,-1780.712347249985,Colombia,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.833654085504843,0.15318899179749854,-0.25592451337717825,0.0553413854914112,1.3076550231257547,0.06501805572270285,182,-268.2752024994571,Costa Rica,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-1.5221689927317614,0.1198108008560659,-0.26783536764605315,0.04206774889320014,2.0474020906533426,0.034510445325591874,692,-1228.3910480482875,Croatia,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.228577962673875,0.03662248224828554,-0.2520781463186315,0.012071658812374288,1.1052359963385365,0.02534812359473731,1109,-1530.5787187286787,Czech Republic,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.0885083116201058,0.048798511126043526,-0.15647091930679627,0.013153380177863652,0.7732575075870166,0.04084014486149824,412,-493.87690120029345,Denmark,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.6780245522618946,0.10382327847865151,-0.37443177094279406,0.04021927551646095,0.9458147050158546,0.06897686962499068,200,-238.347668749067,Dominican Republic,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-1.9669179355399966,0.17119775442282342,-0.28737973502130565,0.06505075982284607,0.8371289040600395,0.11939907481458617,69,-76.2574715121318,Finland,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.2160814702482634,0.023781866680976732,-0.22327874275918821,0.00786242050385756,1.0249306525845165,0.01831026033596741,2182,-2882.1446284091016,France,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.1241006422728343,0.026108788307029344,-0.232599201841067,0.00850266520728553,1.0715222215869113,0.01923430734086363,1956,-2657.888166981482,Germany,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-0.9309068805999309,0.07448109814943113,-0.13501409359778246,0.023649302688506502,2.301788220778501,0.02614241496194019,1030,-2104.3018646338533,Greece,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.7750000032542732,0.10059015521861044,-0.36463081396752645,0.03971370567257887,1.4130132193225622,0.041848066154119394,476,-691.5771083746937,Guatemala,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.1300539781427448,0.07243718271746463,-0.37720129354667603,0.033241105935120994,1.0120113125766714,0.05807592888223905,235,-306.0548018575482,Hong Kong,5,2014,2021,Klebsiella pneumoniae,Colistin,2019
-2.234489662106944,0.038509318796023824,-0.24352648186571943,0.012165661754460858,1.095924260345616,0.026921584841237207,996,-1360.2881660701717,Hungary,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.4909244724094222,0.05880670519706927,-0.46137108873936516,0.021717990986568812,1.9064919304772046,0.01776294456318144,2912,-4628.177318088084,India,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-1.9937686056158437,0.08678608861850551,-0.3526526257657507,0.03436361966007828,0.9856143993651216,0.05879366715919642,292,-325.1569379819015,Ireland,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.189543592085771,0.03215274403796757,-0.2599029875284143,0.01069546697078612,0.978049736185815,0.02499989246984273,1167,-1505.1945472445555,Israel,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.946777511020333,0.03460640611692738,-0.32831368584911685,0.011458173254140764,1.6351472267439287,0.017298323034006764,2606,-4195.98946550768,Italy,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.9091022745875508,0.15001026688613,-0.2668947430311125,0.04691266227611362,0.8040653770728984,0.07189566051870791,184,-195.11668972499416,Ivory Coast,5,2020,2024,Klebsiella pneumoniae,Colistin,2019
-2.246876964799077,0.03888272855210746,-0.19987425588513813,0.01310089447703107,0.7960139554997072,0.03866702400461048,523,-605.2431378814532,Japan,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.3834647239344322,0.2470255057896959,-0.35261476605429465,0.07981353782929701,1.8843358607035186,0.07083558082864513,168,-282.1324477957904,Jordan,6,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.2991425906922527,0.033671659669352,-0.20443268656344296,0.01102634950902606,1.037926331876685,0.02610564792070429,1137,-1495.3999293794598,"Korea, South",11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.8912350474886126,0.04847187195361362,-0.18707706822653147,0.015788862891416046,1.5665366003056684,0.024547192425142594,1156,-1965.1678776567628,Kuwait,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.964143879308762,0.1617353271329742,-0.6040942188428847,0.08775434482129985,1.526308938907108,0.07162801631396545,204,-273.3749114745318,Latvia,5,2018,2022,Klebsiella pneumoniae,Colistin,2019
-1.6637723829555817,0.07360317929132969,-0.34403083254762923,0.028340787141466074,0.9705028470712765,0.04394941351296996,389,-483.2870776520764,Lithuania,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.255294094649549,0.01481359114263213,-0.21288759552980085,0.006701099091873619,0.8132445124877167,0.013608843891946842,699,-796.4945438800692,Malaysia,9,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.172621746161604,0.027742226078215974,-0.2287146266318467,0.009188907243197078,1.1158030889083763,0.019352305508189973,1880,-2647.26471042151,Mexico,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.9278551305098923,0.11731468533079521,-0.24365339266058195,0.04410642404891249,1.9057967906930813,0.03965282803338657,570,-942.3061690448851,Morocco,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.0239685492816184,0.05004065066131187,-0.11315875539934783,0.015081941202448618,0.9756755549891265,0.0362279657075726,473,-661.7721693956644,Netherlands,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.3202137629288373,0.13460583305661403,-0.2359013878455801,0.04500927921382884,0.9718731612649838,0.07287095761805314,226,-239.3803971147367,New Zealand,6,2019,2024,Klebsiella pneumoniae,Colistin,2019
-1.9846552089549285,0.03915129870963091,-0.3058511938490128,0.013164126414270965,0.9909514438869971,0.03134749432475323,933,-1119.491974979966,Nigeria,8,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.8038884067927816,0.08236061696632922,-0.20415560865304413,0.029348831408859303,1.108641852638801,0.040659794577301143,415,-594.8045648519524,Panama,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.2145049439119924,0.0338348208373683,-0.22495223364649436,0.010949996564014018,1.0779020776605048,0.024099956153416324,1214,-1671.9041117163092,Philippines,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.703805620631724,0.06018617657812945,-0.1762611206187512,0.020080959945887007,1.8126023551349852,0.026581390727938612,981,-1795.2911582750453,Poland,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.206352126036876,0.02817667548229234,-0.24229869897775816,0.009063996335906386,0.9667207548256952,0.022484588070359992,1427,-1838.7899771632672,Portugal,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.6329087947878314,0.16071741638261816,-0.30032973987189904,0.0541441102214199,1.2170781453946102,0.06255302269904883,196,-279.0544424213241,Qatar,6,2019,2024,Klebsiella pneumoniae,Colistin,2019
-1.124520677872395,0.09188419190717542,-0.22797466187786145,0.028352109868514316,2.5093044056258846,0.0302002523276911,886,-1730.5501089896718,Romania,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.6230086790691216,0.03875004577806039,-0.11974514033371694,0.012318152753915356,0.7908658790474482,0.02202800682597526,1251,-1549.0670790094355,Russia,6,2014,2019,Klebsiella pneumoniae,Colistin,2019
-0.5335431860901862,0.34664808762730415,-0.6822235674213482,0.11470920332646983,1.2885156570052927,0.09855572731174317,87,-118.16580839668224,Slovenia,5,2020,2024,Klebsiella pneumoniae,Colistin,2019
-2.1738149870349743,0.03217349597770885,-0.18072230819765925,0.010819065295804514,1.0378245676331783,0.02399894534063194,1192,-1639.909650652328,South Africa,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.129235672975077,0.027296536881140403,-0.25478937082551195,0.009211472431415442,1.2827854386175166,0.017165121400768993,2592,-3764.240302952518,Spain,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.072471611142749,0.06234906676115748,-0.2369819794612257,0.019645402066076657,0.805166380358214,0.06061015474715647,199,-232.6229994144104,Sweden,9,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.6735578705511152,0.1080920234941867,-0.35750728364925016,0.03988632455304842,1.1291172460338625,0.057080736791658634,247,-326.34694595194594,Switzerland,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.1260959847054166,0.03936704324897459,-0.20305224065162075,0.013069091044192507,1.3503262454254168,0.023369852445899012,1334,-2046.2158463458595,Taiwan,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.088722275858126,0.050601090655912506,-0.24269809123772784,0.016847530412193664,1.7486370980703314,0.024116017930973375,1368,-2284.9998416052367,Thailand,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.1110893463486242,0.06589230062846578,-0.1311624077862292,0.0216580248432814,2.437712577267082,0.022561905535160357,1458,-2975.6632003293516,Turkey,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-1.5125069049648272,0.21006690473697281,0.053895473125137996,0.07680870987993837,2.8773279572383506,0.04576092554257641,420,-850.4936763414668,Ukraine,7,2018,2024,Klebsiella pneumoniae,Colistin,2019
-2.298843049213103,0.03629707799074603,-0.22685240320156735,0.01182062611098742,1.1013690617832959,0.02573925235978366,1099,-1501.5885035698607,United Kingdom,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.2992134755482536,0.030662221928138316,-0.1714424186056047,0.00967232181068106,0.7889669427265802,0.029106964691313738,855,-1005.75718698126,Venezuela,11,2014,2024,Klebsiella pneumoniae,Colistin,2019
-2.7468243583584746,0.03851727718113366,-0.22758865346896465,0.0130690111626346,1.0084848449315882,0.027772118430360537,1033,-1277.3666311235193,Argentina,11,2014,2024,Escherichia coli,Colistin,2019
-2.6850954016503747,0.05245844028812962,-0.24929826039526828,0.013932944102058536,0.8684441838556016,0.017736429244823167,1298,-1403.3005865177718,Australia,11,2014,2024,Escherichia coli,Colistin,2019
-2.600752464012918,0.024716246852251957,-0.2547267361056443,0.008438796685487516,0.8532595890547108,0.0231855141904574,1681,-1806.9120505640535,Belgium,11,2014,2024,Escherichia coli,Colistin,2019
-2.536038535983239,0.025060425886624837,-0.24587254326440458,0.008625190748330706,0.9147899043111998,0.06550056327602562,1782,-2016.0118865981162,Brazil,11,2014,2024,Escherichia coli,Colistin,2019
-3.009423797899408,0.1964537222008894,-0.2390507947479944,0.06877310615470084,1.0976045103541392,0.09719394559319165,248,-189.69735557909718,Cameroon,5,2020,2024,Escherichia coli,Colistin,2019
-2.392715608282761,0.0344193005410093,-0.3321348849830925,0.01596574468832535,0.832910346191971,0.031117966776968212,1303,-1200.5316969335022,Canada,7,2018,2024,Escherichia coli,Colistin,2019
-2.6760200765539666,0.035400184058511835,-0.22872079602592588,0.01118358509303479,0.9051141860393324,0.029901348519070652,971,-1105.268662069411,Chile,11,2014,2024,Escherichia coli,Colistin,2019
-2.0631046684906176,0.018250330205816744,-0.1488994617453762,0.005970063069423682,1.0012639868403188,0.014039393773403118,3755,-5029.401640879176,China,11,2014,2024,Escherichia coli,Colistin,2019
